Rfam_ID,PDB,Chain,Resolution
RF02540,5wis,1A,2.703
RF02540,5np6,Y,3.6
RF02540,4v5a,DA,3.5
RF02540,7o80,B5,2.9
RF02540,7rqd,1A,2.5
RF02540,6ywe,A,2.99
RF02540,4v4h,DB,3.46
RF02540,4v8g,BA,3.0
RF02540,5ndv,5,3.3
RF02540,7ods,A,3.1
RF02540,7abz,1,3.21
RF02540,4w2i,DA,2.7
RF02540,4v7u,DA,3.1
RF02540,5zep,A,3.4
RF02540,6hhq,AR,3.10000049683
RF02540,5mdy,1,3.35
RF02540,7unu,A,2.9
RF02540,6ord,YA,3.1
RF02540,4wzd,14,3.1
RF02540,4v7s,BA,3.2547
RF02540,7o1a,BA,2.4
RF02540,5j3c,YA,3.04
RF02540,6t4q,C1,2.6
RF02540,6lsr,2,3.13
RF02540,7f0d,A,3.3
RF02540,6pch,I,2.9
RF02540,4w2h,DA,2.7
RF02540,7old,1,3.0
RF02540,4wsd,14,2.95
RF02540,5it7,5,3.6
RF02540,4wqr,14,3.15
RF02540,5juu,B,4.0
RF02540,5mmi,A,3.2
RF02540,4v7t,DA,3.1942
RF02540,4v5e,DA,3.45
RF02540,6w6p,A,2.9
RF02540,4v9s,DA,3.1
RF02540,4v5s,BA,3.1
RF02540,6qzp,L5,2.9
RF02540,5ndw,5,3.7
RF02540,7ope,A,3.2
RF02540,7md7,2A,2.8
RF02540,6h4n,A,3.0
RF02540,5tgm,5,3.5
RF02540,4woi,CA,3.0
RF02540,4v5r,DA,3.1
RF02540,5uyq,01,3.8
RF02540,4wra,1H,3.05
RF02540,7u2i,1A,2.55
RF02540,6sv4,ZQ,3.3
RF02540,3moj,A,2.902
RF02540,6ydp,BA,3.0
RF02540,7mpj,A1,2.7
RF02540,4wu1,14,3.2
RF02540,6wdl,1,3.7
RF02540,4l47,RA,3.22000098079
RF02540,5zeb,A,3.4
RF02540,4xej,B23S,3.8
RF02540,6oxa,YA,3.25
RF02540,5ndj,14,3.15
RF02540,7pwo,1,2.75
RF02540,6ucq,1A,3.5
RF02540,6c4i,A,3.24
RF02540,7nso,A,2.9
RF02540,6n9f,1A,3.7
RF02540,6swa,q,3.1
RF02540,6cae,2A,2.6
RF02540,4ioa,X,3.2
RF02540,4p70,YA,3.68
RF02540,6zmo,L5,3.1
RF02540,4v9a,BA,3.2999
RF02540,1vy4,BA,2.6
RF02540,4v8b,BA,3.0
RF02540,6xqd,2A,2.8
RF02540,6az3,4,2.5
RF02540,3j7z,A,3.9
RF02540,1qa6,C,2.8
RF02540,6ylh,1,3.1
RF02540,6ydp,AA,3.0
RF02540,6ord,RA,3.1
RF02540,5tbw,AR,3.0
RF02540,7of4,A,2.7
RF02540,4wt1,14,3.05
RF02540,6gsk,1H,3.36
RF02540,5wdt,A,3.0
RF02540,5kcs,1A,3.9
RF02540,7ryg,A,2.38
RF02540,7q0p,1,2.77
RF02540,7pjs,A,2.35
RF02540,6n1d,A23S,3.2
RF02540,6y6x,L5,2.8
RF02540,4u3m,5,3.0
RF02540,3j7r,5,3.9
RF02540,5fci,1,3.4
RF02540,5on6,AR,3.10000240787
RF02540,4tuc,YA,3.6
RF02540,4v9p,GA,2.9
RF02540,4v7p,CA,3.62
RF02540,5h1s,A,3.5
RF02540,4v5p,BA,3.1
RF02540,7s1i,I,2.48
RF02540,1vvj,YA,3.44000111574
RF02540,4v5k,BA,3.2
RF02540,6gsl,14,3.16
RF02540,7rr5,C1,3.23
RF02540,4wu1,1H,3.2
RF02540,3cpw,,2.7
RF02540,7unw,A,2.6
RF02540,6czr,2A,3.14
RF02540,1ond,,3.4
RF02540,5it8,CA,3.12
RF02540,4v95,BA,3.2
RF02540,6q9a,1,3.7
RF02540,7nsh,BA,3.2
RF02540,5kpx,27,3.9
RF02540,6zto,BA,3.0
RF02540,3ccr,,3.0
RF02540,6t59,54,3.11
RF02540,5ot7,4,3.8
RF02540,7a01,e2,3.6
RF02540,7mpi,A1,3.05
RF02540,5dc3,5,3.25
RF02540,4l71,RA,3.90000100875
RF02540,5v8i,1A,3.25
RF02540,7jql,2A,3.0
RF02540,6v3d,AN1,2.95
RF02540,6gxo,A,3.9
RF02540,5aj4,BA,3.8
RF02540,5o60,A,3.18
RF02540,5obm,1,3.4
RF02540,4v7r,D1,4.0
RF02540,5j88,CA,3.32
RF02540,5t2a,A,2.9
RF02540,4wq1,14,3.1
RF02540,5mlc,A,3.6
RF02541,4u1v,DA,3.0
RF02541,4v7y,DA,3.0
RF02541,5j8a,DA,3.1
RF02541,6lkq,t,3.1
RF02541,6q97,1,3.9
RF02541,5aj4,BA,3.8
RF02541,5o60,A,3.18
RF02541,6gxo,A,3.9
RF02541,6v3d,AN1,2.95
RF02541,7jql,2A,3.0
RF02541,4v8e,AA,3.3
RF02541,5mmm,A,3.4
RF02541,5mrc,A,3.25
RF02541,5vpp,RA,3.9
RF02541,6nd6,2A,2.85
RF02541,6yhs,1,2.7
RF02541,6zsd,XA,3.7
RF02541,7st6,1,3.0
RF02541,8ap4,a,3.0
RF02541,4v19,A,3.4
RF02541,4v52,DB,3.21
RF02541,4www,YA,3.1
RF02541,4zsn,YA,3.6
RF02541,5imq,D,3.8
RF02541,5tcu,B,3.9
RF02541,7jql,1A,3.0
RF02541,7md7,1A,2.8
RF02541,7oig,1,3.2
RF02541,8v9j,A,3.1
RF02541,8wi7,A,3.5
RF02541,4v7k,BA,3.6
RF02541,5ib7,14,2.99
RF02541,6gc8,A,3.8
RF02541,8fon,RA,3.64
RF02541,8y39,A,3.6
RF02541,4v9p,CA,2.9
RF02541,6prv,A,2.71
RF02541,7rqa,2A,2.4
RF02541,8a3l,a,3.42
RF02541,8uql,a,3.2
RF02541,8uua,A,2.7
RF02541,4u27,BA,2.8
RF02541,5j30,YA,3.2
RF02541,6nuo,RA,3.2
RF02541,6o8x,A,3.68
RF02541,8aye,a,1.96
RF02541,4ypb,RA,3.4
RF02541,5e81,1H,2.95
RF02541,7sae,A,3.0
RF02541,7zq6,b,2.75
RF02541,4tud,RA,3.6
RF02541,4v9r,BA,3.0
RF02541,5nrg,X,3.442
RF02541,7bv8,A,3.14
RF02541,7zp8,b,2.2
RF02541,8p16,1,2.77
RF02541,8syl,A,2.9
RF02541,4v7m,BA,3.45
RF02541,4v84,BA,3.4
RF02541,4v9i,BA,3.3
RF02541,5afi,A,2.9
RF02541,5doy,2A,2.6
RF02541,6otr,RA,3.12
RF02541,7og4,XA,3.8
RF02541,6qul,A,3.0
RF02541,8r6c,a,2.2
RF02541,2ogm,,3.5
RF02541,4lt8,YA,3.14000177152
RF02541,4u24,DA,2.9
RF02541,4v7j,AA,3.3
RF02541,5el5,1H,3.15
RF02541,6prv,D,2.71
RF02541,6wyv,I,2.75
RF02541,7n30,23,2.66
RF02541,7s9u,A,3.2
RF02541,7tos,23S,2.9
RF02541,8ud7,1A,2.55
RF02541,4wqf,AA,2.8
RF02541,4wt8,C1,3.4
RF02541,5v7q,A,3.7
RF02541,6cfj,1A,2.8
RF02541,6ha1,A,3.1
RF02541,6zsc,XA,3.5
RF02541,7nhm,A,3.1
RF02541,7uvw,A,2.37
RF02541,4v5f,DA,3.6
RF02541,4v8b,DA,3.0
RF02541,5we4,A,3.1
RF02541,6fkr,1A,3.2
RF02541,6gsj,14,2.96
RF02541,6nta,RA,3.1
RF02541,6vys,a,3.7
RF02541,6zm5,A,2.89
RF02541,7m5d,1,2.8
RF02541,8s1p,A,1.96
RF02541,4v8a,BA,3.2
RF02541,4v8x,BA,3.35
RF02541,5njt,U,3.8
RF02541,7l08,A,3.49
RF02541,7l20,A,3.15
RF02541,7uw1,A,2.21
RF02541,8apo,A7,3.2
RF02541,8k2b,L1,3.4
RF02541,3jbu,b,3.64
RF02541,4v4j,w,3.83
RF02541,5gag,A,3.8
RF02541,5hcr,2A,2.8
RF02541,6pct,I,2.8
RF02541,7oib,A,3.3
RF02541,8cvk,2A,2.5
RF02541,8g6y,a,2.09
RF02541,4v6c,BA,3.19
RF02541,5d8b,VC,3.63
RF02541,6wd7,1,3.9
RF02541,6xyw,1,3.86
RF02541,7as8,A,2.9
RF02541,7mt7,A,2.71
RF02541,7nww,1,3.05
RF02541,4v63,DA,3.207
RF02541,4v9m,DA,4.0
RF02541,5x8t,A,3.3
RF02541,6i0y,A,3.2
RF02541,6wdf,1,3.3
RF02541,7rqe,2A,2.4
RF02541,8cgk,a,1.64
RF02541,8fzi,A,3.1
RF02541,8p18,1,2.77
RF02541,4tuc,RA,3.6
RF02541,4v87,DA,3.1
RF02541,4ybb,DA,2.1
RF02541,6pcs,I,2.8
RF02541,7jss,1,3.7
RF02541,7sa4,1,2.55
RF02541,8g29,2A,2.55
RF02541,8rpz,A,2.44
RF02541,5nwy,N,2.9
RF02541,7aqc,A,2.99
RF02541,8crx,a,2.78
RF02541,8g2c,2A,2.65
RF02541,4v4h,DB,3.46
RF02541,4v7u,DA,3.1
RF02541,4v8g,BA,3.0
RF02541,4w2i,DA,2.7
RF02541,6ywe,A,2.99
RF02541,7abz,1,3.21
RF02541,7ods,A,3.1
RF02541,1njo,,3.7
RF02541,3fwo,A,3.71
RF02541,5hcq,2A,2.801
RF02541,5j5b,DA,2.8
RF02541,5mdv,1,2.97
RF02541,5npm,B,2.7
RF02541,7n1p,23,2.33
RF02541,7p7r,A,2.9
RF02541,4v67,BA,3.0
RF02541,4v7t,BA,3.1942
RF02541,4v97,DA,3.516
RF02541,4v9k,DA,3.5
RF02541,5czp,RA,3.2999592266
RF02541,5fdv,2A,2.8
RF02541,6wd4,1,3.7
RF02541,6zsg,XA,4.0
RF02541,7pkt,3,3.0
RF02541,8v9k,A,3.1
RF02541,1y39,D,2.8
RF02541,4lt8,RA,3.14000177152
RF02541,4v5j,BA,3.1
RF02541,4v6e,DA,3.712
RF02541,4yzv,YA,3.1
RF02541,5j7l,CA,3.0
RF02541,6gaw,BA,3.2
RF02541,6nwy,YA,3.5
RF02541,6yef,A,3.2
RF02541,6zsa,XA,4.0
RF02541,8peg,7,3.3
RF02541,5fdu,1A,2.9
RF02541,5li0,A,3.8
RF02541,5vp2,2A,2.8
RF02541,7nsq,A,3.1
RF02541,7zta,23S1,2.7
RF02541,8e3o,I,1.99
RF02541,3moj,A,2.902
RF02541,4v5r,DA,3.1
RF02541,4woi,CA,3.0
RF02541,4wra,1H,3.05
RF02541,5uyq,01,3.8
RF02541,6ydp,BA,3.0
RF02541,7u2i,1A,2.55
RF02541,8bhp,,2.37
RF02541,8ekb,1A,2.7
RF02541,1hc8,D,2.8
RF02541,4v7s,DA,3.2547
RF02541,4v8f,AA,3.3
RF02541,4v95,DA,3.2
RF02541,6uo1,2A,2.95
RF02541,7qv2,V,3.5
RF02541,8a5i,A,2.3
RF02541,8uvr,2A,2.6
RF02541,1vy7,DA,2.8
RF02541,4qvi,B,1.9
RF02541,4v57,BB,3.5
RF02541,4v6g,BA,3.5
RF02541,4v8q,AA,3.1
RF02541,5el4,1H,3.15
RF02541,5el5,14,3.15
RF02541,7azs,23SA,3.1
RF02541,7o1c,BA,2.6
RF02541,4v9n,DA,3.4
RF02541,5j8b,A,2.6
RF02541,6qdw,b,2.83
RF02541,7a18,X,3.4
RF02541,7odt,A,3.1
RF02541,8cep,a,2.04
RF02541,8e33,I,2.23
RF02541,8e43,I,2.09
RF02541,8g34,B,3.2
RF02541,8ifc,a,2.9
RF02541,1njn,,3.7
RF02541,1y69,,3.33
RF02541,4zsn,RA,3.6
RF02541,5j5b,CA,2.8
RF02541,7k50,1,3.4
RF02541,8cgu,a,1.89
RF02541,8g7r,A,2.8
RF02541,4lel,RA,3.90000024172
RF02541,4wzd,1H,3.1
RF02541,4ypb,YA,3.4
RF02541,5u4i,A,3.5
RF02541,6wru,1,3.1
RF02541,7ssd,1,3.3
RF02541,4lnt,YA,2.94000009954
RF02541,6dzp,A,3.42
RF02541,6vlz,A,2.97
RF02541,7st2,1,2.9
RF02541,8vtx,2A,2.4
RF02541,6b4v,B,3.4
RF02541,6x7k,a,3.1
RF02541,8apo,A8,3.2
RF02541,8cvk,1A,2.5
RF02541,8fc3,1A,2.6
RF02541,4v95,BA,3.2
RF02541,5it8,CA,3.12
RF02541,5kpx,27,3.9
RF02541,6q9a,1,3.7
RF02541,6zto,BA,3.0
RF02541,7nsh,BA,3.2
RF02541,2zjr,X,2.91
RF02541,3pio,X,3.2473
RF02541,4v9n,BA,3.4
RF02541,5ibb,1H,2.96
RF02541,5j91,CA,2.96
RF02541,6gsk,14,3.36
RF02541,6o97,2A,2.75
RF02541,7jil,1,2.8
RF02541,7m4y,A,2.5
RF02541,7rqa,1A,2.4
RF02541,1njp,,3.5
RF02541,4v7z,DA,3.1
RF02541,4v8h,DA,3.1
RF02541,5e81,14,2.95
RF02541,8a22,A7,2.91
RF02541,8cvm,a,2.66
RF02541,8fc3,2A,2.6
RF02541,8g2b,1A,2.55
RF02541,8uqp,a,3.8
RF02541,4v7k,AA,3.6
RF02541,5f8k,2A,2.8
RF02541,5uym,01,3.2
RF02541,5uyn,01,4.0
RF02541,4v5q,BA,3.1
RF02541,6ogf,1,3.9
RF02541,6osk,1,3.6
RF02541,7jsz,1,3.7
RF02541,8c99,A,3.29
RF02541,8e32,I,2.35
RF02541,8q4f,a,3.1
RF02541,8uvs,2A,2.75
RF02541,4v51,DA,2.8
RF02541,4v6f,DA,3.1
RF02541,4v8n,BA,3.1
RF02541,4v9d,CA,3.0
RF02541,6ha8,A,3.5
RF02541,6n9f,2A,3.7
RF02541,6ppf,A,3.4
RF02541,7of6,A,2.6
RF02541,7oiz,a,2.9
RF02541,7ryf,A,2.65
RF02541,8c8y,A,3.03
RF02541,8p2h,A,2.49
RF02541,8vtw,1A,2.35
RF02541,4v8i,BA,2.7
RF02541,4wqy,CA,2.8
RF02541,5j4c,1A,2.8
RF02541,6oxi,RA,3.495
RF02541,7acj,1,3.2
RF02541,7yla,I,2.52
RF02541,8c90,A,3.15
RF02541,8ifb,a,2.43
RF02541,4v56,DB,3.93
RF02541,4wf1,DA,3.09
RF02541,5fdv,1A,2.8
RF02541,5lza,A,3.6
RF02541,6boh,GB,3.4
RF02541,7uvy,A,2.39
RF02541,8cvj,1A,2.4
RF02541,1vy4,DA,2.6
RF02541,2ogn,,3.56
RF02541,4w2f,DA,2.4
RF02541,7asm,A,2.48
RF02541,7nsp,A,3.5
RF02541,7pjw,A,4.0
RF02541,1vy5,DA,2.55
RF02541,4v5a,DA,3.5
RF02541,5np6,Y,3.6
RF02541,5wis,1A,2.703
RF02541,6of6,YA,3.2
RF02541,7rqd,1A,2.5
RF02541,4v4i,w,3.71
RF02541,6buw,RA,3.5
RF02541,7q4k,BA,3.0
RF02541,8oiq,B8,3.5
RF02541,6orl,1,3.5
RF02541,8ana,a,2.1
RF02541,4wsm,14,3.3
RF02541,6boh,B,3.4
RF02541,6ope,RA,3.1
RF02541,6pc8,I,2.9
RF02541,6wd0,1,3.0
RF02541,7mt2,A,2.76
RF02541,7qgn,N,3.37
RF02541,8ev7,1A,2.89
RF02541,8j1z,a,2.6
RF02541,4v54,BB,3.3
RF02541,4v54,DB,3.3
RF02541,5uq7,A,3.5
RF02541,6cae,1A,2.6
RF02541,6dzi,A,3.46
RF02541,6enf,A,3.2
RF02541,6hma,A,2.65
RF02541,6vu3,a,3.7
RF02541,7asp,Y,2.86
RF02541,7odr,A,2.9
RF02541,7oii,1,3.0
RF02541,7ot5,1,2.9
RF02541,8e44,I,2.53
RF02541,8phj,a,3.67
RF02541,1qa6,C,2.8
RF02541,1vy4,BA,2.6
RF02541,3j7z,A,3.9
RF02541,4v8b,BA,3.0
RF02541,4wt1,14,3.05
RF02541,6ord,RA,3.1
RF02541,6xqd,2A,2.8
RF02541,6ydp,AA,3.0
RF02541,7of4,A,2.7
RF02541,8rpy,A,2.64
RF02541,2o45,A,3.6
RF02541,5wfk,A,3.4
RF02541,6gb2,BA,3.2
RF02541,7o19,BA,2.9
RF02541,8apo,A3,3.2
RF02541,4u25,DA,2.9
RF02541,4v6d,DA,3.814
RF02541,4v8x,DA,3.35
RF02541,4v9q,AA,3.4
RF02541,5fdu,2A,2.9
RF02541,6eri,AA,3.0
RF02541,6pc6,I,2.5
RF02541,8fc1,1A,2.5
RF02541,8g38,B,3.2
RF02541,4u26,DA,2.8
RF02541,5dm7,X,3.0
RF02541,5hl7,X,3.55
RF02541,5jvg,X,3.428
RF02541,5vp2,1A,2.8
RF02541,7qh7,A,2.89
RF02541,8fzf,A,3.2
RF02541,1nwx,,3.5
RF02541,3u4m,B,2.0
RF02541,4v9r,DA,3.0
RF02541,5wit,1A,2.6
RF02541,6bz8,RA,3.74
RF02541,6i7v,CA,2.9
RF02541,6s12,A,3.2
RF02541,6wd6,1,3.7
RF02541,6yws,A,2.74
RF02541,7oi9,A,3.3
RF02541,7rqe,1A,2.4
RF02541,8bhl,,2.21
RF02541,8k2a,L1,2.9
RF02541,4u24,BA,2.9
RF02541,4v6a,BA,3.1
RF02541,4v8a,AA,3.2
RF02541,5dm6,X,2.9
RF02541,5j91,DA,2.96
RF02541,6s0z,A,2.3
RF02541,6wdk,1,3.6
RF02541,6xhx,2A,2.55
RF02541,7qi4,A,2.21
RF02541,8g29,1A,2.55
RF02541,8r3v,71,3.28
RF02541,4v6f,AA,3.1
RF02541,4y4o,1A,2.3
RF02541,6gbz,A,3.8
RF02541,6gzq,A1,3.28
RF02541,6vwn,2,3.4
RF02541,7bl3,A,3.5
RF02541,7y7h,a,2.51
RF02541,8fn2,A,3.4
RF02541,4u20,DA,2.9
RF02541,4uy8,A,3.8
RF02541,4v5p,DA,3.1
RF02541,4yzv,RA,3.1
RF02541,6xqe,1A,3.0
RF02541,7jqm,2A,3.05
RF02541,8g7q,A,3.1
RF02541,2ogo,,3.66
RF02541,4v51,BA,2.8
RF02541,4v8j,DA,3.9
RF02541,4v9o,CA,2.9
RF02541,5dox,2A,3.1
RF02541,6tc3,23S1,2.7
RF02541,6wdd,1,3.2
RF02541,6wqq,1,3.1
RF02541,8g2d,2A,2.7
RF02541,1ond,,3.4
RF02541,4v5k,BA,3.2
RF02541,4wu1,1H,3.2
RF02541,6czr,2A,3.14
RF02541,6gsl,14,3.16
RF02541,7unw,A,2.6
RF02541,8whx,A,2.8
RF02541,1k01,A,3.5
RF02541,4v83,DA,3.5
RF02541,4v8u,BA,3.7
RF02541,4v90,BA,2.95
RF02541,5uyl,01,3.6
RF02541,6czr,1A,3.14
RF02541,6qnr,14,3.1
RF02541,6y69,A,2.86
RF02541,8a63,A,3.1
RF02541,8xt1,L1,3.1
RF02541,4l71,RA,3.90000100875
RF02541,5ot7,4,3.8
RF02541,5v8i,1A,3.25
RF02541,5mgp,A,3.1
RF02541,6bu8,01,3.5
RF02541,6xhv,2A,2.4
RF02541,6zs9,XA,4.0
RF02541,7a5h,A,3.3
RF02541,7nhl,A,3.1
RF02541,7rqb,2A,2.45
RF02541,8r3v,72,3.28
RF02541,8ud7,2A,2.55
RF02541,8vtw,2A,2.35
RF02541,3dll,X,3.5
RF02541,5nd8,A,3.7
RF02541,5u4j,A,3.7
RF02541,6nuo,YA,3.2
RF02541,6o8z,A,3.49
RF02541,6spb,A,2.82
RF02541,7jt2,1,3.5
RF02541,7nhn,A,2.9
RF02541,7ode,I,2.84
RF02541,7rq9,1A,2.6
RF02541,8ev7,2A,2.89
RF02541,5j4d,GB,3.1
RF02541,6c4h,A,3.1
RF02541,6dnc,B,3.7
RF02541,6gsl,1H,3.16
RF02541,7rq9,2A,2.6
RF02541,7s1k,I,2.42
RF02541,4v7l,DA,3.0
RF02541,4v8e,CA,3.3
RF02541,4v9d,DA,3.0
RF02541,4v9l,BA,3.5
RF02541,6nd6,1A,2.85
RF02541,7n2c,23,2.72
RF02541,8eiu,a,2.24
RF02541,4lnt,RA,2.94000009954
RF02541,4v7p,BA,3.62
RF02541,5hcp,2A,2.894
RF02541,5lzd,A,3.4
RF02541,6n9e,2A,3.7
RF02541,6v3a,AN1,2.82
RF02541,7of3,A,2.7
RF02541,7pjv,A,3.1
RF02541,7qh6,A,3.08
RF02541,8fc4,2A,2.45
RF02541,8rd8,Z2,2.62
RF02541,8why,A,2.7
RF02541,2o44,A,3.3
RF02541,4lel,YA,3.90000024172
RF02541,4w2e,A,2.9
RF02541,4y4p,1A,2.5
RF02541,5uq8,A,3.2
RF02541,6pc5,I,2.7
RF02541,6ztm,BA,3.3
RF02541,7a0s,X,3.22
RF02541,7asa,A,3.5
RF02541,8oin,B8,3.6
RF02541,4v4q,BB,3.46
RF02541,6xhy,1A,2.6
RF02541,5e7k,1H,3.2
RF02541,5jc9,CA,3.03
RF02541,6o3m,YA,3.97
RF02541,6o9j,B,3.9
RF02541,6ogi,1,3.4
RF02541,6qnq,1H,3.5
RF02541,6spg,A,3.34
RF02541,7p7u,A,3.1
RF02541,8g2u,B,3.0
RF02541,4v7s,BA,3.2547
RF02541,4wzd,14,3.1
RF02541,5j3c,YA,3.04
RF02541,6ord,YA,3.1
RF02541,7f0d,A,3.3
RF02541,7o1a,BA,2.4
RF02541,8p2f,A,2.44
RF02541,8xz3,A,3.6
RF02541,4v5e,BA,3.45
RF02541,6s0k,A,3.1
RF02541,7msh,A,3.23
RF02541,7p3k,a,2.9
RF02541,8c98,A,3.66
RF02541,8ury,a,3.1
RF02541,5el4,14,3.15
RF02541,5el6,1H,3.1
RF02541,5ibb,14,2.96
RF02541,5it8,DA,3.12
RF02541,5j30,RA,3.2
RF02541,7ood,3,3.4
RF02541,7xam,A,3.5
RF02541,8uu9,A,3.1
RF02541,8y38,A,2.58
RF02541,6prv,B,2.71
RF02541,6x7f,a,3.5
RF02541,7jt3,1,3.7
RF02541,7rq8,1A,2.5
RF02541,8qpp,X,3.4
RF02541,8t5d,B,3.2
RF02541,4v8d,DA,3.0
RF02541,6by1,DA,3.94
RF02541,6vyq,a,3.7
RF02541,7d6z,A,3.4
RF02541,7y7f,a,2.43
RF02541,8cgr,a,2.12
RF02541,8e30,I,1.91
RF02541,8g6w,a,2.02
RF02541,8qcq,A,2.3
RF02541,3u56,B,2.1
RF02541,4l47,RA,3.22000098079
RF02541,4wu1,14,3.2
RF02541,4xej,B23S,3.8
RF02541,5ndj,14,3.15
RF02541,5zeb,A,3.4
RF02541,6oxa,YA,3.25
RF02541,6wdl,1,3.7
RF02541,8apn,A7,3.1
RF02541,8cgv,a,1.66
RF02541,8g2b,2A,2.55
RF02541,4v5g,DA,3.6
RF02541,4v5q,DA,3.1
RF02541,4wpo,CA,2.8
RF02541,5hcq,1A,2.801
RF02541,5nd9,A,3.7
RF02541,6bz6,RA,3.18
RF02541,6bz7,RA,3.68
RF02541,6vmi,A,2.96
RF02541,7lv0,1,3.2
RF02541,1vy6,DA,2.9
RF02541,4p6f,RA,3.6
RF02541,4v7m,DA,3.45
RF02541,4v8h,BA,3.1
RF02541,4w2i,BA,2.7
RF02541,4wzo,14,3.3
RF02541,4y4o,2A,2.3
RF02541,5xym,A,3.08
RF02541,6bok,B,3.55
RF02541,7u2j,1A,2.55
RF02541,7zod,b,2.56
RF02541,4ioc,X,3.6
RF02541,4lfz,RA,3.92000059074
RF02541,4wpo,AA,2.8
RF02541,4wro,1H,3.05
RF02541,5oom,A,3.03
RF02541,6bz8,YA,3.74
RF02541,6spd,A,3.28
RF02541,6ysu,A,3.7
RF02541,7oia,A,3.2
RF02541,7rqb,1A,2.45
RF02541,7rqd,2A,2.5
RF02541,8b0x,a,1.55
RF02541,8fc4,1A,2.45
RF02541,8fr8,A,2.76
RF02541,8qsj,A,3.0
RF02541,4u1v,BA,3.0
RF02541,5kcr,1A,3.6
RF02541,6o90,A,3.49
RF02541,7y7c,a,2.51
RF02541,8cvl,2A,2.3
RF02541,8uu6,A,3.3
RF02541,3ja1,LA,3.6
RF02541,4v5d,DA,3.5
RF02541,4v9p,EA,2.9
RF02541,6wd1,1,3.3
RF02541,6x6t,a,3.2
RF02541,7a5i,A3,3.7
RF02541,7oif,1,3.0
RF02541,7ttw,1,2.9
RF02541,8ev6,2A,2.946
RF02541,8fc5,1A,2.65
RF02541,8rcl,72,3.49
RF02541,8vtv,1A,2.55
RF02541,4qg3,B,2.0
RF02541,4v5l,BA,3.1
RF02541,4v64,DB,3.5
RF02541,4v9c,DA,3.3
RF02541,4w29,BA,3.8
RF02541,4w4g,RA,3.3
RF02541,4wf1,BA,3.09
RF02541,5t7v,B,3.6
RF02541,8fc6,1A,2.35
RF02541,4v52,BB,3.21
RF02541,4v5a,BA,3.5
RF02541,4v5k,DA,3.2
RF02541,4v67,DA,3.0
RF02541,4v89,BA,3.7
RF02541,7lh5,DA,3.27
RF02541,7nhk,A,2.9
RF02541,8g2c,1A,2.65
RF02541,8xt0,L1,3.2
RF02541,1qa6,D,2.8
RF02541,4tub,YA,3.6
RF02541,4tue,RA,3.5
RF02541,4v7v,DA,3.2891
RF02541,4v7w,BA,3.0
RF02541,4wfn,X,3.54
RF02541,5u9f,01,3.2
RF02541,6s0x,A,2.425
RF02541,6xhw,2A,2.5
RF02541,6xz7,A,2.1
RF02541,7qg8,N,3.97
RF02541,8b7y,I,3.0
RF02541,4lfz,YA,3.92000059074
RF02541,4v63,BA,3.207
RF02541,6o97,1A,2.75
RF02541,7k51,1,3.5
RF02541,7m4z,A,2.92
RF02541,7p7t,A,2.9
RF02541,8uvs,1A,2.75
RF02541,8v9l,A,3.0
RF02541,4w2h,DA,2.7
RF02541,4wqr,14,3.15
RF02541,4wsd,14,2.95
RF02541,5mmi,A,3.2
RF02541,6pch,I,2.9
RF02541,8g2a,2A,2.45
RF02541,8uu8,A,3.1
RF02541,4ioa,X,3.2
RF02541,4p70,YA,3.68
RF02541,4v9a,BA,3.2999
RF02541,6c4i,A,3.24
RF02541,6cae,2A,2.6
RF02541,6n9f,1A,3.7
RF02541,6ucq,1A,3.5
RF02541,7nso,A,2.9
RF02541,8fon,YA,3.64
RF02541,8r8m,a,2.4
RF02541,1vy7,BA,2.8
RF02541,4tub,RA,3.6
RF02541,4v4h,BB,3.46
RF02541,4v5g,BA,3.6
RF02541,4v8i,DA,2.7
RF02541,4v9m,BA,4.0
RF02541,5we6,A,3.4
RF02541,5x8p,A,3.4
RF02541,6uo1,1A,2.95
RF02541,6ywx,A,3.1
RF02541,6z1p,Ab,3.7
RF02541,7azs,23SB,3.1
RF02541,7y7g,a,2.34
RF02541,8e48,I,2.27
RF02541,8hu1,a,2.69
RF02541,8ud8,1A,2.6
RF02541,5dfe,RA,3.09997551079
RF02541,5j4c,2A,2.8
RF02541,5wfs,A,3.0
RF02541,6prv,C,2.71
RF02541,7n2v,23,2.54
RF02541,8e47,I,2.32
RF02541,4v5c,BA,3.3
RF02541,4v9b,DA,3.1
RF02541,4w2h,BA,2.7
RF02541,7lvk,I,2.2
RF02541,7o9m,A,2.6
RF02541,7unr,A,2.9
RF02541,6nta,YA,3.1
RF02541,6nu2,A,3.9
RF02541,6oj2,YA,3.2
RF02541,7n31,23,2.69
RF02541,8rdw,Z2,2.74
RF02541,8ur0,a,3.4
RF02541,4u67,X,3.65
RF02541,7nwt,1,2.66
RF02541,8fze,A,3.0
RF02541,8rdv,Z2,2.6
RF02541,4tue,YA,3.5
RF02541,4v5b,AB,3.74
RF02541,4v83,BA,3.5
RF02541,5gad,A,3.7
RF02541,6xzb,A2,2.54
RF02541,7oie,A,3.5
RF02541,7rq8,2A,2.5
RF02541,8fc6,2A,2.35
RF02541,5hkv,X,3.66
RF02541,5kps,28,3.9
RF02541,8cd1,A,3.0
RF02541,8e49,I,2.05
RF02541,8fzd,A,3.1
RF02541,8vs9,23S,3.9
RF02541,1hc8,C,2.8
RF02541,4wsm,1H,3.3
RF02541,5ngm,AA,2.9
